Timestamp (ms),Humidity (%),Temperature (°F),Temperature (°C),AC Power (%)
5742000,46.26,77.1,25.06,53.39110348376571
5744000,45.67,77.71,25.39,54.14416482252592
5746000,44.61,77.88,25.49,49.81265561338557
5748000,45.7,77.84,25.47,55.98927456761975
5750000,44.39,77.1,25.06,41.39939262199539
5752000,45.33,77.24,25.13,46.21384526228052
5754000,45.87,75.94,24.41,32.023859524863546
5756000,46.27,77.65,25.36,60.36232204593432
5758000,46.25,78.7,25.94,63.5415982684122
5760000,43.21,75.95,24.42,14.878965426234323
5762000,43.34,77.82,25.46,49.11532128186989
5764000,44.52,77.0,25.0,39.93692934400901
5766000,45.77,78.32,25.73,57.34006946581824
5768000,45.01,78.84,26.02,50.15375857796119
5770000,46.4,78.95,26.08,66.10520609877058
5772000,43.88,76.3,24.61,26.328068053761307
5774000,45.83,76.13,24.52,32.212460078889
5776000,46.04,77.4,25.22,54.55592804503399
5778000,45.45,78.0,25.56,54.07646481178394
5780000,46.0,79.18,26.21,60.06307065599107
5782000,44.02,76.12,24.51,16.62481705818901
5784000,44.56,78.07,25.59,50.000000000000014
5786000,43.35,75.24,24.02,15.195402298850578
5788000,43.79,77.63,25.35,46.07120122964186
5790000,46.9,75.99,24.44,48.47361925331718
5792000,44.46,77.71,25.39,47.919112110100784
5794000,47.52,77.6,25.33,77.84761614031184
5796000,45.85,75.9,24.39,31.698385065560387
5798000,45.31,76.96,24.98,42.81507616692792
5800000,45.57,77.34,25.19,49.55874326992662
5802000,45.17,78.1,25.61,51.51285770282644
5804000,44.97,78.22,25.68,50.000000000000426
5806000,45.2,78.29,25.72,51.79773981907
5808000,47.91,77.88,25.49,86.03852915034194
5810000,45.86,76.07,24.48,31.861529847804544
5812000,43.62,76.55,24.75,32.59138293743998
5814000,44.4,77.59,25.33,46.76331802740133
5816000,44.15,76.02,24.46,15.023391812866864
5818000,44.93,76.13,24.52,16.49279539678376
5820000,46.27,75.54,24.19,38.31853310812747
5822000,43.8,78.42,25.79,50.000000000000014
5824000,45.68,75.5,24.17,28.81275219961252
5826000,45.81,76.33,24.63,36.64968982460744
5828000,47.09,77.51,25.28,75.04495411952404
5830000,47.87,76.08,24.49,50.00000000000065
5832000,46.24,77.2,25.11,54.25757347123319
5834000,46.95,76.32,24.62,52.92624506822587
5836000,45.34,76.93,24.96,42.686575528803715
5838000,43.53,77.07,25.04,40.476827710200546
5840000,46.08,76.42,24.68,41.921183574879194
5842000,45.16,76.82,24.9,39.14377501193226
5844000,43.49,76.01,24.45,15.530908191043093
5846000,43.9,76.03,24.46,15.935483870969394
5848000,46.68,77.46,25.26,64.35471300283258
5850000,45.1,75.86,24.37,17.010015784239933
5852000,47.95,76.4,24.67,55.32519838657557
5854000,44.72,76.26,24.59,22.542083723467492
5856000,44.04,77.36,25.2,43.61456226524125
5858000,43.53,75.83,24.35,15.630022075055196
5860000,43.25,78.23,25.68,50.00000000000001
5862000,44.4,76.89,24.94,38.359836755600206
5864000,42.28,77.08,25.04,40.921111229866064
5866000,44.31,76.77,24.87,36.30148342977384
5868000,46.1,77.1,25.06,51.93424297226128
5870000,41.55,76.81,24.89,36.91913598491879
5872000,45.3,77.04,25.02,43.60042647354652
5874000,46.54,77.74,25.41,66.21648118178226
5876000,45.54,77.98,25.54,54.946347783385036
5878000,44.08,77.84,25.47,49.32272185742331
5880000,46.07,77.27,25.15,53.434465071469745
5882000,45.43,77.6,25.33,50.7947764189569
5884000,44.13,75.65,24.25,15.091521486643433
5886000,46.37,77.13,25.07,54.680054825123506
5888000,44.91,75.96,24.42,14.150000000000631
5890000,44.71,76.24,24.58,21.769843622121826
5892000,45.74,77.58,25.32,53.49869206866566
5894000,46.14,77.2,25.11,53.2921972262164
5896000,44.27,76.37,24.65,26.639335832073524
5898000,43.66,77.89,25.49,49.74072188457823
5900000,45.8,77.67,25.37,55.07513702042847
5902000,45.91,76.26,24.59,36.25655463798732
5904000,44.27,75.94,24.41,14.634676434676601
5906000,45.68,74.73,23.74,28.81275219961252
5908000,43.42,78.55,25.86,50.000000000000014
5910000,46.32,77.79,25.44,63.11003142823845
5912000,45.65,77.2,25.11,48.83329094223296
5914000,43.11,76.65,24.81,34.26581345169838
5916000,42.94,77.04,25.02,40.434596106270845
5918000,42.73,76.32,24.62,24.69787333446111
5920000,44.43,77.53,25.29,46.07054813695405
5922000,44.39,77.19,25.11,42.549257063426026
5924000,43.36,78.1,25.61,50.000000000000014
5926000,44.89,78.48,25.82,50.00000000000002
5928000,43.94,78.03,25.57,50.000000000000014
5930000,42.55,76.15,24.53,17.45720922467733
5932000,46.09,78.26,25.7,61.23235469843198
5934000,45.51,76.55,24.75,39.336664093547206
5936000,43.28,77.7,25.39,47.65794427550492
5938000,45.64,78.66,25.92,55.95283900018118
5940000,43.41,78.25,25.69,50.000000000000014
5942000,48.07,76.56,24.76,58.2707549154841
5944000,42.49,77.51,25.28,46.01854180639395
5946000,44.76,77.5,25.28,46.01854180639395
5948000,44.36,75.58,24.21,14.36767676767677
5950000,47.13,76.71,24.84,60.886976690779655
5952000,44.91,76.28,24.6,23.284572342126538
5954000,45.58,77.26,25.14,48.74508251554257
5956000,45.47,76.58,24.77,39.39753699711125
5958000,46.82,76.01,24.45,47.22795078862847
5960000,44.95,75.89,24.38,14.016075650119408
5962000,45.26,77.36,25.2,46.91631275720161
5964000,46.78,77.92,25.51,75.9952251986498
5966000,43.86,76.29,24.61,26.517112428450794
5968000,45.5,75.39,24.11,25.468862080208623
5970000,46.49,76.81,24.89,53.762932506919675
5972000,45.0,77.8,25.44,48.932679369764685
5974000,46.21,75.9,24.39,37.37492667028795
5976000,45.32,77.57,25.32,49.64704573418148
5978000,46.39,78.3,25.72,65.91841221486153
5980000,43.43,77.56,25.31,45.82752318708455
5982000,44.5,76.96,24.98,39.426461371575236
5984000,45.18,77.6,25.33,48.5793957595619
5986000,46.63,76.32,24.62,48.03062342291287
5988000,47.72,76.52,24.73,57.28234101968918
5990000,43.67,77.8,25.44,48.47718722422596
5992000,44.21,76.2,24.56,20.355919967530962
5994000,42.98,78.07,25.59,50.00000000000002
5996000,44.32,75.59,24.22,14.483582089552238
5998000,44.4,77.11,25.06,41.39939262199539
6000000,46.58,78.18,25.66,70.02141045633408
6002000,43.75,78.08,25.6,50.00000000000002
6004000,43.79,75.4,24.11,16.30628624449084
6006000,43.36,76.61,24.78,33.12120934377193
6008000,44.36,77.23,25.13,42.988935443334825
6010000,44.59,76.64,24.8,33.89479390122947
6012000,43.6,76.49,24.72,31.413803835996415
6014000,46.43,77.54,25.3,61.10198263357396
6016000,45.75,77.31,25.17,50.80314764774388
6018000,44.36,77.81,25.45,49.01630570377668
6020000,44.69,75.96,24.42,14.150000000000452
6022000,44.02,77.43,25.24,44.33053444955978
6024000,46.75,77.24,25.13,64.09261927243912
6026000,45.18,77.39,25.22,46.54836807579679
6028000,45.27,77.36,25.2,47.009066272480865
6030000,45.89,77.96,25.53,58.719704979772324
6032000,43.41,77.13,25.07,41.33836642597445
6034000,46.05,76.8,24.89,48.59418476487491
6036000,46.6,76.19,24.55,45.3423990838821
6038000,45.93,75.96,24.42,32.98781699804408
6040000,41.27,77.75,25.42,48.5758124559814
6042000,47.25,77.4,25.22,73.37715396021879
6044000,45.07,76.02,24.46,16.51911149853536
6046000,45.81,75.93,24.41,31.03903093547556
6048000,42.75,75.79,24.33,14.0
6050000,45.48,77.38,25.21,49.112674248614056
6052000,45.86,77.26,25.14,51.264152065180284
6054000,45.52,78.1,25.61,54.74950179076603
6056000,43.51,78.01,25.56,50.00000000000002
6058000,48.17,77.16,25.09,68.79503083364146
6060000,45.75,76.53,24.74,42.010528827370614
6062000,43.39,76.7,24.83,34.97851477054084
6064000,46.93,79.24,26.24,80.75940938452987
6066000,45.87,76.61,24.78,44.431565444817174
6068000,46.4,75.46,24.14,40.40659340659342
6070000,41.63,76.44,24.69,28.939455377930692
6072000,46.65,80.27,26.82,66.09420307625237
6074000,45.02,84.92,29.4,86.40579710144924
6076000,44.93,89.79,32.11,86.65088566827691
6078000,46.47,93.72,34.29,84.36997792494473
6080000,46.08,90.61,32.56,84.14199134199136
6082000,45.27,86.27,30.15,86.45256975036708
6084000,44.15,80.88,27.16,82.73606237816769
6086000,45.22,76.53,24.74,34.79747162418239
6088000,43.12,75.01,23.89,14.686515641855442
6090000,44.54,76.66,24.81,34.26581345169838
6092000,44.99,76.46,24.7,29.467329398364953
6094000,44.32,77.97,25.54,50.00000000000001
6096000,48.67,77.28,25.16,71.18724780038748
6098000,45.62,77.33,25.18,49.822897533356404
6100000,45.24,79.33,26.29,52.86215353028398
6102000,46.59,76.49,24.72,50.443316489886385
6104000,47.03,75.56,24.2,50.00000000000002
6106000,45.29,77.8,25.44,51.507773166929375
6108000,43.01,78.76,25.98,50.00000000000032
6110000,43.22,77.78,25.43,48.52309913789399
6112000,44.81,77.45,25.25,45.44662309368193
6114000,46.1,76.59,24.77,45.192435675118396
6116000,44.2,75.98,24.43,14.857142857143515
6118000,43.27,77.69,25.38,47.458054222436076
6120000,47.25,76.5,24.72,56.95572565974433
6122000,45.5,74.93,23.85,25.468862080208623
6124000,44.33,77.11,25.06,41.39939262199539
6126000,44.48,76.98,24.99,39.68340351449863
6128000,42.48,75.33,24.07,13.627586206896549
6130000,42.16,76.45,24.69,28.939455377930692
6132000,43.62,77.5,25.28,44.8334602552945
6134000,44.1,76.19,24.55,20.117026212015826
6136000,45.49,76.44,24.69,36.99656602518188
6138000,45.9,76.24,24.58,35.71860465116267
6140000,44.61,76.41,24.67,27.8283918409581
6142000,46.73,76.75,24.86,56.842226321943556
6144000,43.94,76.58,24.77,33.01832136263708
6146000,46.04,74.93,23.85,34.722538878009395
6148000,42.87,75.32,24.07,14.202583979328162
6150000,45.98,77.15,25.08,51.24720154397564
6152000,45.65,78.0,25.56,56.05625640020051
6154000,49.45,75.96,24.42,50.000000000000206
6156000,43.98,75.81,24.34,15.630022075055201
6158000,44.43,77.08,25.04,40.921111229866064
6160000,48.1,80.39,26.88,82.10936329588014
6162000,45.89,85.69,29.83,84.83944636678201
6164000,46.14,88.88,31.6,83.90743099787689
6166000,42.75,94.49,34.72,85.99999999999999
6168000,43.46,91.74,33.19,84.5425012456402
6170000,46.78,87.72,30.96,85.09910479199579
6172000,42.66,80.9,27.17,82.7579795021962
6174000,45.64,79.68,26.49,58.67176394135076
6176000,44.69,75.97,24.43,14.184916522740973
6178000,43.42,79.2,26.22,51.87497851096456
6180000,46.34,78.55,25.86,65.02148522945907
6182000,44.41,76.75,24.86,35.98233831301743
6184000,44.23,75.99,24.44,14.760288808665235
6186000,45.16,77.6,25.33,48.40118619368374
6188000,47.03,76.5,24.72,56.95572565974433
6190000,45.42,78.15,25.64,53.79171431269083
6192000,44.29,76.09,24.49,14.5734317343194
6194000,45.96,77.51,25.28,54.957361881589655
6196000,43.9,76.63,24.79,33.954149340315205
6198000,43.75,77.04,25.02,39.29604121279231
6200000,42.58,77.67,25.37,47.63329934407975
6202000,46.98,78.17,25.65,84.50852149719995
6204000,46.18,77.51,25.28,57.35561742383365
6206000,46.35,77.95,25.53,65.1961722488039
6208000,43.72,78.36,25.76,49.99999999999999
6210000,46.09,78.15,25.64,61.23235469843198
6212000,44.94,76.86,24.92,37.79961743768559
6214000,47.12,78.2,25.67,85.7796105383734
6216000,44.48,77.21,25.12,42.77009028712431
6218000,44.15,77.39,25.22,44.30899993739674
6220000,46.45,78.1,25.61,67.08001154181802
6222000,46.12,78.72,25.96,61.64016324439985
6224000,44.54,77.95,25.53,50.00000000000002
6226000,46.09,76.41,24.67,41.703576695978455
6228000,43.21,76.56,24.76,32.29536402640319
6230000,45.61,76.98,24.99,46.149773835362176
6232000,45.45,78.7,25.94,54.21728199737755
6234000,43.86,77.03,25.02,39.471430770141474
6236000,48.64,77.01,25.01,66.21949443413732
6238000,43.02,77.71,25.39,47.824189476849554
6240000,44.58,77.0,25.0,39.93692934400901
6242000,46.0,78.22,25.68,60.06307065599107
6244000,43.05,77.25,25.14,43.20592430980955
6246000,41.74,75.29,24.05,13.347670250896059
6248000,47.64,76.2,24.56,51.83426489055227
6250000,43.27,77.26,25.14,42.872093407137626
6252000,46.93,77.04,25.02,65.15888621090477
6254000,45.37,77.47,25.26,49.026230414805745
6256000,46.02,76.78,24.88,48.15451137308662
6258000,44.52,76.12,24.51,15.491478502796133
6260000,44.08,77.72,25.4,47.7930349317863
6262000,44.06,77.25,25.14,42.565112088063486
6264000,43.95,76.71,24.84,35.321313676135674
6266000,46.68,77.57,25.32,66.34913037171833
6268000,44.09,76.79,24.88,36.613617759904415
6270000,45.44,78.38,25.77,53.981458193606116
6272000,43.38,76.15,24.53,18.405517099178294
6274000,45.57,77.23,25.13,48.46900477844286
6276000,44.83,77.09,25.05,41.16067146282977
6278000,42.97,77.38,25.21,44.55264288478681
6280000,45.45,77.82,25.46,53.33634542029731
6282000,43.59,76.11,24.51,16.97910903700717
6284000,46.55,78.22,25.68,69.2859985372062
6286000,44.16,77.77,25.43,48.504080449325194
6288000,43.14,76.16,24.53,17.6732911173587
6290000,45.82,78.07,25.59,57.90189593657436
6292000,44.51,77.3,25.17,43.83998158783966
6294000,44.4,78.64,25.91,50.000000000000014
6296000,43.52,76.19,24.55,20.794038615636147
6298000,46.53,76.3,24.61,46.17128948753709
6300000,43.53,76.13,24.52,17.89584241336577
6302000,44.93,77.99,25.55,50.000000000000234
6304000,44.87,76.82,24.9,37.21841052029728
6306000,43.88,77.74,25.41,47.72693985903023
6308000,46.59,76.31,24.62,47.41769865421237
6310000,45.66,76.55,24.75,41.366086337630996
6312000,45.43,75.4,24.11,24.064351368708298
6314000,46.8,75.1,23.94,46.91590493601459
6316000,44.25,77.98,25.54,50.00000000000001
6318000,44.68,76.55,24.75,31.862139917695472
6320000,44.81,78.14,25.63,50.00000000000002
6322000,45.03,78.52,25.84,50.2842739356444
6324000,45.36,77.88,25.49,53.04846501807234
6326000,47.82,77.21,25.12,69.8012526752355
6328000,45.37,76.84,24.91,41.85014663276313
6330000,46.62,77.3,25.17,61.15092087663335
6332000,47.13,77.83,25.46,83.29432496088728
6334000,45.36,75.59,24.22,22.588155975673462
6336000,45.63,75.66,24.26,27.91793673436195
6338000,47.19,78.02,25.57,85.90131233595798
6340000,44.5,78.4,25.78,50.000000000000014
6342000,45.57,77.53,25.29,51.337669232179316
6344000,43.86,76.86,24.92,37.79961743768528
6346000,46.11,77.23,25.13,53.411670757193306
6348000,45.21,76.84,24.91,39.997592879660026
6350000,44.08,77.53,25.29,45.495974877252436
6352000,44.76,76.87,24.93,38.08219866509619
6354000,45.33,77.55,25.31,49.560412509618246
6356000,44.57,77.63,25.35,47.25809204164064
6358000,44.02,78.13,25.63,50.000000000000014
6360000,41.38,78.15,25.64,50.00000000000002
6362000,44.03,75.75,24.31,15.445342312008975
6364000,44.21,76.01,24.45,14.824611708483818
6366000,44.82,76.01,24.45,14.256410256411337
6368000,43.31,77.54,25.3,45.79939326384043
6370000,46.46,77.18,25.1,56.35143244539322
6372000,46.35,76.76,24.87,51.16777770302094
6374000,43.24,76.69,24.83,34.97851477054084
6376000,44.65,77.01,25.01,40.18725693507413
6378000,43.8,76.46,24.7,32.00634920634916
6380000,42.18,77.4,25.22,44.85597481648628
6382000,45.81,76.69,24.83,45.06382234693175
6384000,44.41,77.72,25.4,48.07953007150623
6386000,46.97,76.69,24.83,60.03832276050279
6388000,43.54,74.88,23.82,15.655017131669116
6390000,42.81,76.09,24.49,14.405806811838964
6392000,43.96,78.18,25.66,50.00000000000001
6394000,45.78,76.88,24.93,46.70780277378362
6396000,43.82,77.22,25.12,41.043579823978696
6398000,48.46,78.71,25.95,85.74358974358974
6400000,46.36,78.13,25.63,65.37313870461564
6402000,41.46,77.61,25.34,47.13550914573998
6404000,45.51,77.2,25.11,47.53334397835919
6406000,44.24,76.35,24.64,26.015160036913763
6408000,46.97,77.24,25.13,69.47887967029178
6410000,44.36,76.53,24.74,31.414043324309624
6412000,46.07,78.49,25.83,60.96585677649021
6414000,45.17,77.16,25.09,43.81551522804735
6416000,46.36,77.54,25.3,60.100819194851766
6418000,45.68,76.84,24.91,45.27566264974392
6420000,45.35,77.15,25.08,45.39459535354523
6422000,45.45,76.57,24.76,38.82034301934821
6424000,43.93,76.98,24.99,39.41253939673099
6426000,46.97,77.3,25.17,70.69963835052924
6428000,43.11,78.66,25.92,50.000000000000064
6430000,43.44,76.23,24.57,22.13410818673328
6432000,42.46,76.28,24.6,23.284572342126406
6434000,45.13,76.85,24.92,39.3295288746094
6436000,44.87,77.06,25.03,40.67914910175246
6438000,43.99,78.2,25.67,50.00000000000003
6440000,44.41,78.32,25.73,50.000000000000014
6442000,43.42,77.54,25.3,45.638977906641585
6444000,43.06,77.5,25.28,45.709176605228315
6446000,43.96,78.1,25.61,50.00000000000001
6448000,43.47,75.43,24.13,15.48187919463087
6450000,44.41,77.61,25.34,46.95775607009195
6452000,45.39,78.65,25.92,53.64931318231
6454000,44.63,76.32,24.62,24.69787333446111
6456000,45.07,76.58,24.77,33.7493817122574
6458000,48.2,76.54,24.74,57.611638619911574
6460000,42.22,74.83,23.79,13.400138026224981
6462000,45.34,76.95,24.97,42.91395910322742
6464000,46.85,75.69,24.27,47.698451632684375
6466000,46.65,77.17,25.09,61.00912017339213
6468000,43.78,77.04,25.02,39.157840579356765
6470000,43.46,76.83,24.91,37.51179330552559
6472000,44.51,76.77,24.87,36.30148342977384
6474000,44.01,78.12,25.62,50.00000000000001
6476000,45.13,77.22,25.12,44.06134009550203
6478000,46.14,77.1,25.06,52.29154999509505
6480000,46.01,77.4,25.22,54.25268529076142
6482000,42.89,76.47,24.71,29.97858954366586
6484000,44.49,78.02,25.57,50.00000000000002
6486000,43.87,76.28,24.6,25.72547809761035
6488000,45.2,78.03,25.57,51.777777777777864
6490000,45.61,76.14,24.52,28.954087242263817
6492000,47.26,75.81,24.34,50.00000000000002
6494000,44.41,76.93,24.96,38.90141012909637
6496000,46.58,74.49,23.61,43.37192500384927
6498000,44.27,77.95,25.53,50.00000000000002
6500000,46.75,77.26,25.14,64.24403058274515
6502000,43.54,78.07,25.59,50.00000000000002
6504000,43.68,77.1,25.06,40.28368282440027
6506000,45.19,77.88,25.49,51.508094885719956
6508000,46.07,75.85,24.36,35.19112579357105
6510000,45.59,75.49,24.16,27.183956409964175
6512000,44.77,75.92,24.4,14.081871345029239
6514000,45.49,78.97,26.09,54.893930172291725
6516000,44.05,76.62,24.79,33.514118390434724
6518000,46.29,76.12,24.51,38.993041399914695
6520000,42.76,77.28,25.16,43.631363680779494
6522000,45.01,76.12,24.51,15.766798223070802
6524000,43.11,76.63,24.79,33.514118390434724
6526000,44.62,76.63,24.79,33.514118390434724
6528000,43.61,77.24,25.13,41.82083981591508
6530000,42.67,77.15,25.08,41.86815159856021
6532000,47.5,75.85,24.36,50.00000000000001
6534000,46.36,76.76,24.87,51.30545801595446
6536000,44.9,76.45,24.69,28.939455377930692
6538000,42.68,78.17,25.65,50.00000000000002
6540000,47.27,76.43,24.68,55.65103731467996
6542000,42.9,77.69,25.38,47.69264367816091
6544000,45.88,77.27,25.15,51.6391583293951
6546000,44.17,77.86,25.48,49.567267106789686
6548000,45.69,74.49,23.61,28.98907492185376
6550000,46.57,77.11,25.06,58.74269124174545
6552000,43.09,75.13,23.96,14.624395544688946
6554000,45.42,75.85,24.36,24.071185520116256
6556000,41.72,76.27,24.59,22.542083723467492
6558000,45.11,76.43,24.68,30.321049760092894
6560000,43.22,77.89,25.49,49.78422441719779
6562000,47.72,78.17,25.65,86.54545454545452
6564000,47.91,77.01,25.01,66.21949443413732
6566000,45.45,75.99,24.44,25.030832372292018
6568000,43.32,77.63,25.35,46.797889302255
6570000,45.0,76.41,24.67,27.828391840959387
6572000,48.0,77.1,25.06,67.8143638077285
6574000,43.81,76.21,24.56,23.020247058439946
6576000,45.42,75.91,24.39,24.22781223048178
6578000,44.09,76.61,24.78,33.12120934377193
6580000,47.01,76.47,24.71,56.628074996150715
6582000,45.25,75.18,23.99,20.096946151066174
6584000,46.81,77.47,25.26,68.32334173728442
6586000,42.1,77.36,25.2,44.4576802507837
6588000,43.12,77.47,25.26,45.27387322027755
6590000,46.04,75.97,24.43,34.72253887800963
6592000,44.76,76.64,24.8,33.89479390122947
6594000,46.84,76.62,24.79,56.547120722693705
6596000,44.5,76.08,24.49,14.405806811838964
6598000,46.57,77.2,25.11,59.157054841294304
6600000,45.6,77.69,25.38,53.270436507936516
6602000,44.54,77.41,25.23,45.053652216614964
6604000,42.81,77.4,25.22,44.85597481648628
6606000,43.86,76.92,24.96,38.52184451062957
6608000,42.95,77.95,25.53,50.00000000000002
6610000,43.67,78.11,25.62,50.0
6612000,42.98,77.68,25.38,47.65205389725834
6614000,44.24,78.13,25.63,50.000000000000014
6616000,46.91,78.99,26.11,80.76212822725327
6618000,42.71,78.26,25.7,50.000000000000014
6620000,46.57,75.82,24.34,43.20796394755364
6622000,43.31,76.49,24.72,30.4729088230479
6624000,45.03,77.03,25.02,40.75866217876794
6626000,45.51,76.71,24.84,41.78671933428136
6628000,43.33,75.97,24.43,15.148986399795401
6630000,45.69,78.04,25.58,56.47352254962796
6632000,45.86,76.43,24.68,39.44151754712306
6634000,44.81,77.77,25.43,48.7487569819384
6636000,45.29,76.0,24.44,21.99453384988004
6638000,45.89,76.45,24.69,40.06809406797386
6640000,46.01,77.48,25.27,55.27506055051513
6642000,45.91,77.56,25.31,55.04237326236448
6644000,45.32,74.86,23.81,21.708602782676905
6646000,44.13,76.63,24.79,33.514118390434724
6648000,45.05,76.68,24.82,35.30816202298725
6650000,44.74,78.57,25.87,50.00000000000002
6652000,45.54,77.36,25.2,49.47216819486892
6654000,43.54,78.02,25.57,50.00000000000002
6656000,47.06,77.57,25.32,76.40497244773802
6658000,43.8,77.3,25.17,41.93273051102896
6660000,45.04,76.76,24.87,36.80893571855888
6662000,42.77,76.65,24.81,34.26581345169838
6664000,45.7,77.3,25.17,50.3515167922514
6666000,44.68,77.08,25.04,40.921111229866064
6668000,43.52,76.27,24.59,24.029381294599347
6670000,46.02,77.23,25.13,52.5626068551764
6672000,46.8,75.03,23.91,46.91590493601459
6674000,45.03,76.93,24.96,39.24412077374104
6676000,45.28,76.81,24.89,40.302420735368365
6678000,45.16,76.31,24.62,27.89707833799913
6680000,44.43,77.51,25.28,45.89134104216066
6682000,44.63,76.66,24.81,34.26581345169838
6684000,45.89,77.73,25.41,56.858489032166915
6686000,43.53,77.24,25.13,42.0650257702349
6688000,43.11,76.25,24.58,21.769843622121826
6690000,43.96,77.41,25.23,43.92550106500375
6692000,45.65,77.25,25.14,49.37870983122243
6694000,42.93,75.14,23.97,14.311450381679384
6696000,43.3,76.21,24.56,20.766465132306834
6698000,44.66,77.74,25.41,48.36578222860837
6700000,44.4,76.81,24.89,36.91913598491879
6702000,45.79,77.8,25.44,56.3590883919498
6704000,46.26,76.88,24.93,51.20336640246352
6706000,46.64,77.82,25.46,70.19762884394662
6708000,46.3,77.51,25.28,58.806419499001436
6710000,46.93,76.91,24.95,63.03581120778833
6712000,44.52,76.23,24.57,20.96992836304974
6714000,45.64,76.32,24.62,34.82387848866571
6716000,45.76,77.37,25.21,51.62545897374394
6718000,42.87,77.46,25.26,45.526177420566405
6720000,44.24,77.17,25.09,42.09810406342566
6722000,44.49,78.59,25.88,50.00000000000002
6724000,44.78,75.79,24.33,13.862295081967206
6726000,48.69,76.73,24.85,61.20584862385327
6728000,44.45,76.89,24.94,38.359836755600206
6730000,47.78,76.92,24.96,64.65290159605009
6732000,45.13,77.46,25.26,46.84421989532349
6734000,46.07,77.27,25.15,53.434465071469745
6736000,48.96,77.08,25.04,67.17181892619018
6738000,45.36,76.78,24.88,40.995739356068135
6740000,45.49,77.91,25.51,54.45769952572846
6742000,47.22,77.92,25.51,85.95132275132273
6744000,43.53,76.36,24.64,27.281151926110258
6746000,44.83,76.78,24.88,36.613617759904415
6748000,41.12,76.84,24.91,37.51179330552559
6750000,46.44,78.53,25.85,66.87879065622802
6752000,45.15,76.8,24.89,38.74824451113826
6754000,43.43,76.87,24.93,38.08219866509619
6756000,44.53,76.58,24.77,32.71502494400142
6758000,43.39,76.03,24.46,15.289395089852153
6760000,45.51,77.4,25.22,49.557100535613706
6762000,43.87,76.49,24.72,32.040893812014076
6764000,45.4,76.26,24.59,30.30326204574903
6766000,44.08,77.13,25.07,41.41729257036227
6768000,42.36,76.7,24.83,34.97851477054084
6770000,43.49,76.1,24.5,15.530908191044363
6772000,43.12,76.88,24.93,38.08219866509619
6774000,45.45,76.86,24.92,42.9855900471843
6776000,47.61,77.2,25.11,69.46292886626472
6778000,42.86,75.87,24.37,14.184916522740355
6780000,42.97,77.99,25.55,50.00000000000002
6782000,46.26,77.63,25.35,59.98738627099305
6784000,47.01,77.74,25.41,80.25337812247838
6786000,46.21,76.89,24.94,50.72288626664626
6788000,43.62,76.06,24.48,15.858008658010755
6790000,46.17,77.73,25.41,60.22050682049535
6792000,45.53,77.09,25.05,46.54725686570924
6794000,44.74,77.08,25.04,40.921111229866064
6796000,45.55,78.63,25.91,55.04507563391004
6798000,44.0,78.22,25.68,50.00000000000001
6800000,47.82,76.81,24.89,62.46837602927724
6802000,44.86,76.81,24.89,36.91913598491879
6804000,43.86,77.94,25.52,50.000000000000014
6806000,44.98,76.92,24.96,38.901410129097044
6808000,46.61,78.55,25.86,70.79436514341357
6810000,42.87,77.26,25.14,43.20592430980955
6812000,44.94,75.59,24.22,13.583462532300612
6814000,47.68,75.63,24.24,50.000000000000014
6816000,43.51,77.26,25.14,42.30727205786298
6818000,44.12,77.24,25.13,42.591963843212085
6820000,47.4,79.56,26.42,83.55775941230488
6822000,44.68,76.34,24.63,25.36768389365069
6824000,44.71,77.58,25.32,46.76672564880352
6826000,45.5,77.62,25.34,51.603101077575715
6828000,44.43,76.87,24.93,38.08219866509619
6830000,45.57,75.12,23.96,26.811068848197525
6832000,46.56,76.66,24.81,52.65242771733801
6834000,45.09,77.11,25.06,42.3295768860155
6836000,47.44,75.84,24.36,50.00000000000001
6838000,44.58,76.62,24.79,33.514118390434724
6840000,46.1,78.05,25.58,61.36718324757886
6842000,47.59,76.53,24.74,57.611638619911574
6844000,42.96,76.62,24.79,33.514118390434724
6846000,43.13,76.32,24.62,24.69787333446111
6848000,42.99,77.36,25.2,44.35738678071044
6850000,44.59,76.95,24.97,39.16587585371158
6852000,45.81,79.21,26.23,58.366375937120836
6854000,46.79,77.36,25.2,66.39753553177952
6856000,45.02,76.08,24.49,15.07847814484591
6858000,44.59,76.92,24.96,38.90141012909637
6860000,44.97,76.88,24.93,38.08219866509675
6862000,45.88,76.47,24.71,41.0103347423958
6864000,43.02,77.15,25.08,41.86815159856021
6866000,47.04,76.91,24.95,64.34116972477061
6868000,43.47,77.15,25.08,41.342720930494615
6870000,42.38,77.3,25.17,43.83998158783966
6872000,45.71,78.2,25.67,56.68623694186488
6874000,45.47,77.66,25.37,51.87442968106654
6876000,44.79,77.08,25.04,40.921111229866064
6878000,45.57,75.74,24.3,26.811068848197525
6880000,43.72,76.81,24.89,36.91913598491879
6882000,42.43,76.1,24.5,14.444444444446646
6884000,42.38,76.38,24.66,27.244523883078102
6886000,43.3,75.35,24.08,15.080103359173123
6888000,44.02,76.99,24.99,39.68340351449863
6890000,43.42,77.22,25.12,42.18075266860747
6892000,44.76,76.21,24.56,20.14105246213147
6894000,42.89,77.43,25.24,45.15752157063338
6896000,45.35,76.79,24.88,40.87739200628412
6898000,43.56,79.03,26.13,51.17415047422701
6900000,44.43,76.82,24.9,37.21841052029728
6902000,45.82,78.03,25.57,57.90189593657436
6904000,42.64,77.09,25.05,41.16067146282977
